Customer_ID,Customer_Name,Age,Gender,Annual_Income,Spending_Score,Marital_Status,Product_Category,Years_as_Customer,Number_of_Orders,Average_Order_Value,Loyalty_Membership,Discount_Usage,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Last_Activity,Customer_Region,Review_Score,Customer_Segment
5020,Mr. Steven Gordon,48,1,76222,7,0,Electronics,7,12,153.3,1,0,Credit Card,Standard,Mobile,24,Europe,4,1
5021,Alex Wagner,46,0,30398,37,0,Beauty,5,43,759.08,1,0,Debit Card,Express,Desktop,95,Asia,1,1
5022,Bonnie Grant,64,0,50489,44,0,Electronics,13,3,925.88,1,0,PayPal,Same-Day,Mobile,183,South America,5,1
5023,Andrew Reynolds,26,0,173970,94,1,Sports,4,36,329.99,1,0,Debit Card,Express,Tablet,34,Europe,3,2
5024,Daniel Leach,34,0,82651,52,0,Home,4,21,485.94,1,1,Debit Card,Express,Mobile,165,North America,3,1
5025,Dennis Rubio,32,0,134412,2,1,Beauty,1,73,975.0,0,0,Credit Card,Standard,Desktop,335,Asia,2,0
5026,Kirk Frazier,63,1,116289,67,0,Sports,1,15,79.89,1,1,PayPal,Express,Mobile,35,Asia,3,2
5027,Alexandria Jones,39,0,98873,10,0,Fashion,4,84,721.59,1,0,Credit Card,Same-Day,Mobile,138,Europe,2,2
5028,James Calhoun,42,0,43636,22,0,Sports,3,55,607.17,1,1,PayPal,Standard,Tablet,171,North America,3,1
5029,William Gill,50,1,81325,65,0,Sports,8,85,56.96,0,0,Credit Card,Express,Mobile,188,North America,3,2
5030,Susan Smith,47,1,75845,68,1,Sports,12,32,725.79,1,0,Debit Card,Same-Day,Desktop,150,North America,5,1
5031,Amy Guerra,26,1,154397,40,1,Home,8,12,280.74,0,0,PayPal,Standard,Mobile,137,South America,1,2
5032,Connor Petersen,31,1,171674,18,1,Sports,3,37,997.25,0,0,Debit Card,Express,Desktop,101,Europe,3,2
5033,Linda Wood,30,0,44928,70,0,Home,14,21,470.96,0,1,PayPal,Same-Day,Tablet,321,South America,4,0
5034,Miguel Wyatt,35,0,29044,57,0,Fashion,6,87,876.24,0,1,Net Banking,Express,Desktop,169,South America,2,0
5035,Lynn Cook,59,1,66156,31,1,Home,12,30,493.33,1,0,PayPal,Standard,Desktop,92,South America,5,2
5036,Wayne Michael,51,0,26421,77,0,Electronics,8,95,167.46,1,0,Debit Card,Standard,Desktop,74,Europe,5,0
5037,Ashley Lin,64,0,41245,7,1,Beauty,6,73,572.08,1,0,Debit Card,Standard,Mobile,280,Asia,4,1
5038,Robert Adams,45,1,88341,49,0,Home,12,52,732.04,0,1,Net Banking,Standard,Mobile,28,North America,5,0
5039,Alexis Carr,47,0,104773,23,0,Electronics,5,77,138.69,0,1,Credit Card,Express,Tablet,101,Europe,3,0
5040,James Lara,67,1,130215,72,0,Electronics,2,2,692.01,1,0,Net Banking,Standard,Mobile,43,Europe,4,1
5041,Brian Watkins,57,0,141864,98,0,Sports,7,44,441.32,1,0,Net Banking,Express,Mobile,113,Europe,1,2
5042,Amy Ballard,60,0,181929,22,1,Home,8,53,214.25,1,0,Credit Card,Same-Day,Mobile,27,North America,1,2
5043,Rachel Vaughan,38,1,193194,47,1,Beauty,6,21,834.12,0,1,Debit Card,Express,Tablet,73,Europe,1,0
5044,Robin Williams,56,0,154127,27,0,Home,14,19,645.99,0,1,PayPal,Express,Tablet,257,Europe,5,0
5045,George Ryan,27,0,184009,38,1,Beauty,2,5,225.31,0,0,Credit Card,Express,Desktop,45,Europe,2,2
5046,Tanya Brown,57,1,191525,94,1,Electronics,13,32,914.73,1,1,Net Banking,Standard,Mobile,88,Europe,4,0
5047,Tiffany Weiss,38,1,169965,46,1,Beauty,13,62,244.71,1,0,PayPal,Same-Day,Tablet,240,Europe,5,1
5048,Logan Berry,54,0,152822,27,1,Sports,9,26,566.41,1,0,Net Banking,Express,Desktop,28,Asia,5,0
5049,Susan Grant,25,0,30157,66,0,Sports,3,78,53.88,1,1,PayPal,Same-Day,Tablet,256,North America,1,0
5050,Joyce Bowman,39,0,24059,49,0,Beauty,4,9,662.35,1,1,Credit Card,Express,Tablet,104,Europe,4,0
5051,Jonathan Roth,30,1,192494,78,0,Electronics,2,43,206.03,1,0,PayPal,Same-Day,Mobile,51,Europe,4,2
5052,James Barnes,38,1,65230,23,1,Home,14,58,624.01,0,1,Credit Card,Standard,Desktop,184,North America,2,2
5053,Mr. Justin Hoffman DDS,35,0,80668,25,1,Sports,3,59,339.85,0,1,PayPal,Express,Mobile,90,Asia,2,0
5054,Hannah Tucker,56,1,62598,69,1,Home,4,33,509.18,0,1,Credit Card,Same-Day,Desktop,296,Europe,1,2
5055,Cynthia Hensley,69,1,74118,65,0,Fashion,6,80,858.1,0,0,Credit Card,Same-Day,Desktop,90,Europe,1,2
5056,Laura Mills,65,0,107669,18,0,Fashion,9,2,481.06,1,0,Debit Card,Same-Day,Tablet,234,North America,2,0
5057,Paul Odonnell,44,1,42519,98,0,Electronics,2,54,505.98,1,1,Net Banking,Same-Day,Desktop,363,South America,3,2
5058,Jennifer Johnson,65,1,125246,59,1,Electronics,4,57,166.04,0,1,PayPal,Standard,Tablet,33,Europe,4,2
5059,Mackenzie Davis,54,0,125480,41,1,Sports,13,61,494.26,1,1,Credit Card,Same-Day,Tablet,109,South America,2,2
5060,Kyle Todd,46,0,66453,100,1,Sports,14,36,209.94,1,1,Debit Card,Express,Desktop,326,South America,5,0
5061,Jason Koch,69,1,51833,67,1,Beauty,6,49,990.95,1,0,PayPal,Same-Day,Mobile,165,North America,1,0
5062,Angela Mack,31,0,106380,88,1,Beauty,14,17,862.52,0,1,Credit Card,Express,Mobile,84,Asia,4,0
5063,Theodore Russell,33,1,176827,94,1,Fashion,7,3,681.49,1,1,PayPal,Same-Day,Tablet,358,Asia,4,1
5064,Troy Brown,54,1,38701,53,1,Home,5,51,499.85,0,1,Credit Card,Express,Tablet,95,South America,3,1
5065,Melissa Hunt,38,0,148285,23,0,Sports,9,9,541.41,0,0,PayPal,Same-Day,Tablet,357,Asia,3,2
5066,William Ward,44,0,20302,21,0,Beauty,5,27,659.46,1,1,Debit Card,Express,Tablet,118,Asia,5,2
5067,Erik Schroeder,40,0,195626,5,1,Home,5,76,230.07,1,1,PayPal,Express,Mobile,326,Asia,1,0
5068,Tanya Roth,44,0,147755,71,0,Home,8,34,474.15,0,1,Credit Card,Same-Day,Mobile,19,North America,1,2
5069,Earl Smith,64,0,47637,66,0,Electronics,1,45,730.2,1,0,Debit Card,Same-Day,Desktop,57,South America,5,1
5070,Michaela Henry,68,1,68286,29,0,Electronics,3,16,534.76,0,0,Net Banking,Same-Day,Desktop,83,Europe,5,0
5071,Robert Holmes,18,0,92461,87,1,Sports,9,52,933.06,1,0,Debit Card,Express,Desktop,220,North America,1,2
5072,Mary Wells,54,0,189667,54,0,Sports,1,73,236.49,0,0,Net Banking,Same-Day,Tablet,81,South America,2,1
5073,Brian Bailey,65,1,136944,75,0,Home,11,12,489.04,1,1,Net Banking,Standard,Tablet,262,Europe,1,1
5074,Chelsea Lopez,34,1,95289,15,1,Beauty,7,13,372.28,0,1,Debit Card,Standard,Tablet,220,Europe,3,2
5075,Eric Lopez,69,0,44520,56,0,Home,8,72,175.23,0,1,Credit Card,Express,Tablet,262,Europe,3,1
5076,Cassidy Bush,61,0,87532,85,1,Home,12,7,875.82,0,0,Debit Card,Standard,Mobile,180,North America,4,0
5077,Brian Knight,41,0,22173,25,0,Beauty,12,58,142.53,0,0,Debit Card,Same-Day,Mobile,216,Europe,3,1
5078,Matthew Townsend,18,1,36293,14,0,Fashion,10,7,535.14,0,0,PayPal,Express,Mobile,175,North America,5,0
5079,Sarah Miranda,69,0,116869,38,0,Home,9,88,969.65,1,0,Net Banking,Express,Tablet,212,Europe,3,2
5080,Robert Harris,25,1,193863,98,0,Sports,1,43,658.32,0,1,Debit Card,Same-Day,Mobile,255,North America,3,1
5081,Michael White,43,0,50747,99,1,Beauty,14,21,333.76,1,1,Debit Card,Same-Day,Mobile,23,Asia,1,0
5082,Alicia Savage,67,1,190600,87,0,Beauty,8,47,920.51,0,0,Credit Card,Same-Day,Tablet,278,South America,5,2
5083,Aaron Barrett,22,1,83109,2,0,Sports,5,9,803.9,0,0,Credit Card,Standard,Tablet,18,South America,5,2
5084,Theresa Morrison,45,1,56023,4,1,Sports,1,88,547.03,1,0,Credit Card,Same-Day,Tablet,134,South America,2,1
5085,Taylor Jensen,43,1,52109,44,1,Fashion,12,36,692.8,1,1,Credit Card,Express,Tablet,35,North America,3,1
5086,Adam Alvarez,25,1,101218,22,0,Sports,12,94,309.64,1,1,PayPal,Same-Day,Tablet,359,Europe,4,1
5087,Jennifer Collins,41,1,177549,16,1,Sports,4,47,703.34,0,0,Debit Card,Standard,Desktop,127,South America,3,2
5088,Nicole Orozco,58,0,156646,35,0,Beauty,14,49,588.29,0,1,Debit Card,Express,Tablet,89,Europe,3,2
5089,Andrew Neal,54,1,128457,34,1,Home,3,20,761.06,0,0,Credit Card,Same-Day,Desktop,38,Europe,1,0
5090,Jorge Gonzalez,32,1,149970,66,1,Electronics,3,83,741.8,1,0,Credit Card,Same-Day,Desktop,48,Asia,5,1
5091,Keith Luna MD,51,0,172619,15,1,Sports,13,28,646.86,1,1,Net Banking,Same-Day,Desktop,364,Europe,3,2
5092,Alexandra Serrano,21,1,173240,45,0,Sports,12,9,765.64,1,0,Debit Card,Standard,Tablet,95,Europe,2,2
5093,Paul Evans,50,1,25108,91,1,Electronics,8,18,263.28,1,1,Net Banking,Same-Day,Desktop,17,North America,3,0
5094,Bryan Salinas,38,1,24531,91,1,Beauty,3,51,852.56,0,0,Credit Card,Express,Desktop,102,South America,1,2
5095,Tracy Benson,23,0,85785,66,0,Sports,10,80,109.26,0,0,PayPal,Same-Day,Mobile,40,Europe,1,0
5096,Cheryl Gutierrez,30,1,164600,93,1,Fashion,7,50,817.02,1,0,Debit Card,Same-Day,Tablet,107,North America,5,0
5097,George Mata,40,1,102102,79,0,Home,8,97,114.93,1,1,Net Banking,Same-Day,Tablet,125,North America,5,0
5098,Robert Richardson,39,1,46907,61,0,Beauty,13,81,361.23,1,0,Debit Card,Standard,Mobile,48,North America,2,0
5099,Mary Cox,37,0,78665,72,1,Electronics,12,76,747.08,1,0,Credit Card,Standard,Tablet,273,North America,1,2
5100,Sean Thomas,35,1,69226,14,1,Sports,14,83,29.37,0,1,Net Banking,Same-Day,Mobile,348,North America,4,0
5101,Tracy Roberts,21,1,65568,66,1,Home,14,13,676.48,1,0,Debit Card,Express,Mobile,310,Asia,4,2
5102,Linda Carr,53,1,151141,59,0,Electronics,9,36,814.05,1,1,Debit Card,Express,Desktop,93,Asia,4,2
5103,Gerald Gardner,35,1,143220,65,1,Sports,6,68,750.48,0,0,Debit Card,Express,Desktop,311,Europe,5,1
5104,Karen Castillo,63,0,23378,33,1,Beauty,6,79,674.15,1,0,PayPal,Same-Day,Tablet,34,South America,4,1
5105,John Walker,51,0,122270,66,0,Sports,10,26,507.96,1,0,Credit Card,Express,Desktop,101,North America,1,0
5106,Alexis Scott,63,1,69697,60,0,Home,11,60,668.12,0,0,Debit Card,Express,Mobile,242,Europe,4,2
5107,Thomas Matthews,45,1,97106,98,0,Sports,4,64,403.15,0,0,Credit Card,Standard,Desktop,334,North America,5,2
5108,Carol Brown,67,1,43926,23,0,Electronics,12,94,422.76,1,1,PayPal,Standard,Desktop,14,North America,3,2
5109,Latasha Collier,65,1,69764,30,0,Beauty,10,91,51.79,1,0,PayPal,Standard,Desktop,56,Europe,1,0
5110,Rebecca Lane,51,0,78033,23,1,Electronics,12,88,695.06,0,0,Debit Card,Standard,Tablet,295,North America,3,2
5111,John Carter,69,0,138321,47,0,Sports,10,85,468.13,1,1,Credit Card,Standard,Mobile,49,North America,1,0
5112,Stephanie Robinson,39,0,31146,44,0,Fashion,6,69,723.32,1,0,Debit Card,Express,Tablet,305,Asia,1,2
5113,Katelyn Jackson,60,1,116891,67,1,Electronics,13,95,921.76,0,1,PayPal,Express,Mobile,60,South America,1,1
5114,Charles Wong,23,1,116383,69,1,Fashion,7,62,27.36,1,0,PayPal,Same-Day,Tablet,179,Asia,5,0
5115,Brian Johnson,38,0,109472,8,1,Beauty,11,35,790.11,1,1,Net Banking,Same-Day,Tablet,29,South America,1,2
5116,Catherine Dunlap,24,0,101030,70,1,Sports,1,72,49.86,0,0,Debit Card,Standard,Mobile,235,South America,5,0
5117,Angela Barnes,64,0,61697,4,1,Home,11,99,562.43,0,0,Debit Card,Standard,Desktop,159,Europe,1,2
5118,Robert Gordon,58,0,155981,22,1,Fashion,9,50,903.6,1,0,Debit Card,Same-Day,Mobile,222,North America,3,2
5119,Miss Allison Horn,29,1,145912,30,1,Fashion,14,95,367.27,0,0,Credit Card,Same-Day,Mobile,327,Asia,1,2
5120,Christine Gomez,65,1,173257,7,0,Electronics,7,70,446.47,0,1,PayPal,Standard,Tablet,224,Europe,1,2
5121,Angelica Miller,18,1,148044,31,1,Beauty,9,85,553.74,1,0,Debit Card,Standard,Mobile,108,Asia,5,2
5122,Johnny Adams,44,1,25666,17,1,Beauty,9,85,163.69,1,1,PayPal,Express,Tablet,208,North America,3,2
5123,William Chavez,54,0,109880,6,1,Fashion,13,1,211.39,0,0,Net Banking,Express,Tablet,33,North America,2,0
5124,Brian Barr,63,1,149793,44,0,Beauty,5,38,380.84,1,0,Debit Card,Same-Day,Tablet,170,South America,1,1
5125,Stephanie Garcia,45,0,59626,10,0,Sports,12,95,440.03,0,0,Net Banking,Standard,Tablet,120,Europe,3,0
5126,Christopher Campbell,24,1,49550,65,0,Electronics,7,91,476.98,1,0,Credit Card,Express,Desktop,121,North America,1,0
5127,Michael Davis,61,0,192159,86,0,Sports,6,71,752.82,0,0,Net Banking,Express,Desktop,113,Asia,1,1
5128,Eric Hamilton,65,0,165087,78,0,Home,3,55,499.93,0,0,Debit Card,Same-Day,Tablet,92,North America,5,0
5129,Mr. Charles Smith,22,1,52271,7,1,Sports,1,53,795.2,1,0,PayPal,Same-Day,Desktop,222,Asia,2,0
5130,Danielle Harper,36,1,31439,18,1,Sports,1,39,581.95,0,1,Net Banking,Same-Day,Mobile,112,Asia,2,2
5131,Justin Harrington,30,0,135727,61,0,Home,1,21,925.29,1,1,Debit Card,Standard,Mobile,193,Europe,3,0
5132,Nathan Greer,22,1,148969,88,0,Sports,4,71,65.67,1,1,PayPal,Standard,Tablet,34,South America,2,2
5133,Michelle Barron,62,1,122392,9,1,Sports,13,95,11.65,1,0,Net Banking,Express,Mobile,225,Asia,5,1
5134,Kathryn Grant,31,0,106853,89,0,Sports,4,68,580.92,0,0,PayPal,Express,Mobile,345,Asia,3,1
5135,Jennifer Pace,57,1,61737,97,0,Sports,5,36,539.53,0,0,PayPal,Same-Day,Tablet,364,Asia,1,0
5136,Jason Mcdowell,50,1,60189,18,1,Home,1,65,439.81,1,1,PayPal,Standard,Mobile,314,Europe,2,2
5137,Roger Burnett,39,1,164666,42,1,Fashion,7,62,198.15,0,1,Debit Card,Standard,Tablet,354,North America,1,2
5138,Mary Blevins,40,0,137230,26,0,Home,5,70,327.03,0,0,Net Banking,Express,Desktop,200,Asia,5,0
5139,Lisa Carter,38,0,170483,57,1,Home,12,91,814.82,0,1,Net Banking,Express,Tablet,141,Europe,1,0
5140,Shannon Duncan,29,1,76326,48,1,Home,12,13,631.42,0,1,Net Banking,Standard,Tablet,336,South America,3,1
5141,Kevin Peters,23,1,26525,79,0,Sports,10,66,839.25,0,1,PayPal,Express,Mobile,26,North America,2,1
5142,James Roberts,23,1,197435,12,1,Sports,9,15,567.91,0,0,Net Banking,Express,Mobile,286,South America,2,1
5143,Abigail Smith,61,1,70602,93,0,Beauty,12,14,787.91,0,1,Net Banking,Same-Day,Desktop,68,North America,2,0
5144,John Martinez,28,0,65630,45,0,Electronics,6,87,816.0,0,0,Debit Card,Express,Mobile,298,North America,2,1
5145,Rodney Jones,51,1,150457,80,0,Sports,7,63,87.26,0,0,Debit Card,Express,Mobile,137,North America,4,0
5146,Michael Rodgers,66,0,98668,9,1,Sports,10,39,907.81,1,0,Credit Card,Standard,Desktop,205,Europe,5,1
5147,Samuel Davis,34,0,67331,79,0,Beauty,13,50,24.1,0,0,PayPal,Express,Tablet,141,Asia,3,1
5148,William Torres,55,1,22975,10,0,Beauty,8,52,51.1,0,1,Net Banking,Standard,Mobile,311,Asia,1,0
5149,Maurice Bennett,23,1,81975,12,0,Home,8,93,116.72,1,0,Debit Card,Express,Tablet,276,Europe,2,2
5150,Taylor Stephens,29,1,33751,42,1,Home,4,59,497.97,0,1,Net Banking,Standard,Mobile,351,Europe,4,2
5151,Julia Sampson,46,0,92275,39,0,Beauty,11,31,388.86,0,1,Credit Card,Same-Day,Tablet,4,North America,1,0
5152,Jesus Morton,26,0,182427,22,0,Home,10,61,854.24,1,0,Debit Card,Same-Day,Tablet,191,Asia,5,2
5153,Amber Baxter,69,1,70022,63,0,Fashion,5,79,120.28,1,1,Net Banking,Same-Day,Tablet,74,North America,5,1
5154,Ashley Lynn,29,0,53582,96,1,Electronics,3,21,598.32,1,1,Credit Card,Express,Mobile,350,Asia,4,0
5155,Daniel Stevens,24,1,145780,18,1,Electronics,5,17,876.85,0,1,Credit Card,Express,Mobile,193,North America,3,0
5156,Ryan Nelson,51,1,124150,70,0,Beauty,10,71,752.63,0,0,PayPal,Standard,Mobile,304,South America,5,1
5157,Veronica Byrd,20,0,94717,19,1,Fashion,13,83,675.37,0,0,PayPal,Same-Day,Desktop,230,Asia,5,2
5158,Christopher Lopez,21,0,44744,61,0,Electronics,11,42,486.46,0,1,Debit Card,Standard,Desktop,103,Asia,1,0
5159,Jessica Brewer,50,1,69563,52,0,Electronics,10,55,11.93,1,1,Net Banking,Same-Day,Mobile,63,Asia,2,2
5160,Karen Murphy,23,1,166515,61,1,Sports,11,40,839.24,0,1,Debit Card,Express,Tablet,55,South America,3,0
5161,Derrick Pittman,54,1,106991,93,0,Home,12,95,527.12,1,1,PayPal,Express,Mobile,258,South America,1,0
5162,Mr. Jacob Smith,22,0,114681,66,1,Fashion,1,47,530.08,1,1,Credit Card,Standard,Desktop,61,Asia,5,2
5163,Alyssa Joseph,62,1,51940,27,0,Fashion,1,93,963.77,1,0,PayPal,Standard,Tablet,253,North America,2,1
5164,Bethany Rhodes,54,0,122244,90,1,Beauty,12,58,88.85,0,1,Credit Card,Same-Day,Mobile,92,Asia,5,1
5165,Larry Diaz,42,1,91750,43,0,Beauty,8,29,8.0,1,0,Credit Card,Same-Day,Desktop,237,Asia,5,1
5166,Jeffrey Mata,46,0,197173,79,1,Home,4,34,827.22,0,1,Debit Card,Same-Day,Desktop,124,North America,5,2
5167,Randall Rodriguez,27,0,48703,54,0,Beauty,4,95,292.76,1,0,Debit Card,Express,Desktop,49,South America,3,1
5168,Sean Flores,42,1,135437,11,1,Fashion,3,87,735.32,0,1,Credit Card,Same-Day,Desktop,215,South America,5,2
5169,Jennifer Maynard,42,0,147392,81,1,Beauty,5,23,762.13,0,1,Net Banking,Standard,Tablet,109,North America,4,1
5170,Tiffany Williams,26,1,76653,45,0,Fashion,13,93,428.8,0,0,Net Banking,Standard,Desktop,214,South America,1,2
5171,Anne Hill,37,0,59984,98,0,Beauty,13,35,807.9,1,0,PayPal,Standard,Desktop,97,Europe,5,1
5172,Elizabeth Castillo,62,0,106138,72,1,Sports,5,13,52.89,0,0,PayPal,Same-Day,Mobile,273,North America,5,0
5173,Kenneth Randolph,54,1,159670,26,0,Beauty,1,64,763.96,1,0,Credit Card,Same-Day,Tablet,205,North America,2,1
5174,Richard Ward,52,0,109078,69,0,Beauty,8,97,993.1,0,0,Net Banking,Standard,Mobile,116,South America,2,0
5175,Cody Richardson,36,1,125946,7,0,Sports,6,54,996.93,1,0,Debit Card,Standard,Tablet,239,Europe,2,0
5176,Jason Hubbard,18,1,154370,48,0,Electronics,13,41,605.49,0,0,PayPal,Standard,Desktop,222,North America,4,0
5177,Danielle Williams,29,0,190430,85,1,Beauty,1,80,68.99,0,1,Net Banking,Express,Tablet,197,Asia,5,2
5178,Sarah Abbott,30,0,52588,81,0,Beauty,12,83,954.65,1,0,Credit Card,Same-Day,Desktop,320,Asia,4,1
5179,Jennifer Jackson,62,1,81957,11,1,Electronics,13,55,185.86,0,1,Credit Card,Express,Tablet,218,South America,2,1
5180,Amanda Wood,24,0,50090,37,0,Electronics,8,18,489.76,0,1,Debit Card,Express,Mobile,144,Europe,3,0
5181,Rachel Webster,21,0,137204,84,0,Home,14,91,839.19,1,0,Net Banking,Same-Day,Desktop,339,Europe,3,1
5182,Jennifer Chang,57,0,64045,20,0,Fashion,2,14,427.18,0,1,Net Banking,Same-Day,Mobile,65,South America,4,1
5183,Jocelyn Walker,63,1,177835,31,1,Electronics,10,70,914.64,0,1,Credit Card,Standard,Tablet,349,North America,1,0
5184,Kelly Gomez,26,0,90994,47,0,Fashion,10,86,166.25,0,0,Credit Card,Express,Mobile,303,Europe,2,0
5185,Jimmy Miller,21,0,67150,89,1,Fashion,10,7,74.13,1,1,Debit Card,Express,Tablet,342,Asia,3,1
5186,Michelle Vega,56,0,169586,4,1,Beauty,11,87,340.39,0,1,Credit Card,Same-Day,Mobile,19,Europe,2,0
5187,Megan Lopez,39,1,28185,51,1,Home,6,66,319.79,1,0,Credit Card,Express,Desktop,247,Asia,4,2
5188,Jennifer Peterson,25,1,187240,90,0,Sports,11,40,509.46,1,1,Debit Card,Express,Mobile,240,Europe,3,0
5189,Yolanda Martin,65,0,21445,89,1,Electronics,6,66,148.13,0,0,Debit Card,Express,Tablet,197,North America,2,0
5190,Melissa Williams,22,1,98514,65,1,Fashion,10,51,906.99,1,1,Net Banking,Same-Day,Mobile,82,South America,3,0
5191,Kristina Whitaker,22,0,90387,54,0,Beauty,14,64,254.84,0,0,Debit Card,Standard,Mobile,290,Asia,1,2
5192,Nichole Roberts,62,1,112197,100,1,Beauty,4,50,207.73,1,0,Debit Card,Standard,Mobile,291,South America,5,1
5193,April Mendoza,66,0,30328,83,0,Beauty,12,22,490.66,1,1,Credit Card,Express,Mobile,58,Asia,4,0
5194,Dr. Shannon Wallace,55,1,168350,35,1,Home,11,35,830.8,0,1,Credit Card,Same-Day,Desktop,50,North America,5,0
5195,Brenda Mcconnell,31,0,123231,56,1,Sports,1,88,600.08,1,1,Net Banking,Express,Desktop,147,South America,2,1
5196,John Hodges,28,1,31051,65,1,Fashion,6,90,732.72,0,0,PayPal,Standard,Mobile,7,South America,2,1
5197,Stacy Kemp,18,0,60128,83,1,Electronics,13,65,657.06,1,1,Credit Card,Standard,Mobile,262,Europe,5,1
5198,Carol Williams,44,1,189929,6,0,Sports,5,79,66.22,0,1,Net Banking,Standard,Desktop,217,South America,3,0
5199,Richard Hendrix,52,1,74414,51,0,Beauty,11,21,839.76,0,0,Credit Card,Same-Day,Mobile,92,North America,1,2
5200,Jessica Cox,65,1,75454,68,1,Electronics,9,39,871.64,1,1,Debit Card,Express,Desktop,206,Asia,4,1
5201,Emily Smith,25,1,136193,52,0,Electronics,12,54,838.98,1,1,Net Banking,Express,Mobile,355,South America,5,0
5202,Jacqueline Butler,29,1,75895,76,1,Fashion,5,64,684.84,0,1,Credit Card,Express,Mobile,275,South America,4,0
5203,Natasha Bailey,28,0,52711,81,0,Fashion,9,92,201.05,0,1,Net Banking,Same-Day,Tablet,327,Europe,1,2
5204,Hayden Grant,58,0,176884,64,1,Fashion,6,71,226.49,1,0,PayPal,Express,Desktop,38,South America,2,0
5205,Ms. Brittany Stevens MD,64,1,94768,4,1,Beauty,6,82,121.48,1,1,PayPal,Standard,Desktop,51,South America,5,2
5206,David Dillon,20,0,98865,7,1,Beauty,7,84,998.91,0,0,PayPal,Standard,Desktop,107,Europe,2,1
5207,Roger Williams DDS,19,0,138328,22,1,Home,12,9,563.05,0,1,Credit Card,Same-Day,Tablet,139,Asia,2,0
5208,Nicole Shah,21,1,83561,98,0,Home,8,24,851.4,0,0,Credit Card,Express,Desktop,190,Europe,5,0
5209,Lynn Baker,32,0,100878,46,1,Home,4,53,489.42,0,1,Credit Card,Same-Day,Tablet,215,South America,3,2
5210,Brian Brown,49,0,118879,78,1,Electronics,2,71,749.56,0,1,Net Banking,Standard,Mobile,45,North America,2,2
5211,Kayla Simon,61,1,64944,76,1,Electronics,9,23,387.27,1,1,Debit Card,Express,Mobile,141,North America,2,1
5212,Suzanne Velez,38,1,99164,55,1,Beauty,12,25,573.49,0,0,Debit Card,Express,Mobile,246,North America,5,0
5213,Kelsey Burnett DDS,27,0,64997,88,1,Sports,9,95,24.14,0,1,PayPal,Same-Day,Mobile,164,South America,2,1
5214,Robert Black,30,0,174217,34,1,Home,5,48,979.38,0,1,Net Banking,Standard,Tablet,121,South America,5,0
5215,Laura Hawkins,44,1,180027,88,1,Electronics,11,68,440.08,0,0,Debit Card,Same-Day,Tablet,86,North America,4,1
5216,Jennifer Smith MD,21,1,55023,73,0,Electronics,9,50,659.11,1,0,Debit Card,Same-Day,Mobile,108,North America,3,1
5217,Jerry Garner,43,1,26540,42,0,Sports,6,48,547.53,1,0,PayPal,Standard,Tablet,191,Europe,5,2
5218,Summer Harrington,20,0,30570,41,0,Home,3,10,945.56,0,1,PayPal,Standard,Mobile,164,Asia,1,1
5219,Jennifer Brown,37,1,166950,22,1,Electronics,10,44,761.53,0,1,Net Banking,Same-Day,Tablet,179,South America,2,2
5220,Lawrence Lucas,40,1,177943,89,1,Electronics,14,76,324.8,0,0,Credit Card,Express,Tablet,171,Asia,2,2
5221,Derek Simon,18,0,169877,61,0,Fashion,12,27,766.47,0,0,Debit Card,Express,Tablet,306,Europe,3,2
5222,Lori Jackson,62,0,146638,45,1,Electronics,4,88,477.05,0,1,Credit Card,Standard,Tablet,251,North America,3,2
5223,Joshua Rodriguez,36,0,129966,24,0,Sports,6,59,359.48,1,1,PayPal,Same-Day,Tablet,266,Asia,4,2
5224,Andrea Meyer,42,1,75180,66,0,Sports,13,61,673.5,1,0,Credit Card,Express,Mobile,236,South America,2,1
5225,Deanna Stephens,37,1,65775,3,0,Sports,8,71,764.27,0,1,PayPal,Express,Tablet,171,North America,4,0
5226,Brandon Russo,33,1,170649,50,0,Fashion,4,19,647.85,0,0,Net Banking,Same-Day,Tablet,320,Europe,3,0
5227,Brittany Kaufman,41,1,74081,36,0,Sports,9,45,979.09,1,1,Credit Card,Express,Desktop,169,North America,1,0
5228,Molly Martinez,54,1,128616,30,1,Home,3,81,70.41,0,0,Debit Card,Standard,Mobile,190,Asia,3,0
5229,Shannon Hernandez,26,0,34767,73,0,Sports,3,40,130.29,1,0,Net Banking,Express,Mobile,334,South America,4,1
5230,Raymond Garcia,27,1,64139,55,1,Electronics,13,44,131.64,1,0,Debit Card,Same-Day,Tablet,275,Europe,5,2
5231,Jonathan Arnold Jr.,62,0,158755,9,0,Fashion,13,54,424.56,1,1,Debit Card,Standard,Tablet,360,Asia,3,1
5232,Andrew Johnson,40,0,117521,30,1,Sports,11,59,897.15,1,0,Credit Card,Express,Tablet,153,Asia,2,1
5233,Katherine Gonzalez,41,1,113701,30,1,Electronics,8,19,552.24,1,1,PayPal,Standard,Tablet,184,Asia,3,1
5234,Michael Khan,39,1,174653,33,1,Sports,8,93,637.77,0,1,Credit Card,Express,Desktop,21,South America,4,1
5235,Christian Vazquez,64,1,100962,54,0,Sports,8,82,691.92,1,1,PayPal,Standard,Tablet,64,Europe,2,1
5236,John Gray,33,1,59061,97,0,Beauty,7,66,625.88,0,0,PayPal,Same-Day,Tablet,63,Asia,2,2
5237,Monica Abbott,63,1,149921,23,0,Fashion,7,62,890.28,1,1,PayPal,Express,Tablet,128,Europe,3,2
